ID,NAME,CITY,LINK,HEAT_MAP_LINK,DATE,TYPE,BEDROOM_COUNT,MEAN_PRICE,MEDIAN_PRICE
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,4,1395750,1390750
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,3,1458167,1456167
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,4,1148250,1329917
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,All Properties,4,1266600,1329940
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,4,1395750,1390750
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,3,1458167,1456167
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,4,1148250,1329917
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,All Properties,7,1272000,1212075
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,4,1343625,1300225
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,5,1356000,1303600
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,All Properties,8,1245000,1219840
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,4,1343625,1300225
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,5,1356000,1303600
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,All Properties,6,1198500,1176667
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,4,1343625,1300225
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,5,1356000,1303600
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,All Properties,6,1459000,1412339
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,2,1065667,1065667
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,4,1488333,1426267
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,5,1485000,1329400
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,All Properties,8,1415250,1284660
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,2,1065667,1065667
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,2,949000,949000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,4,1488333,1426267
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,5,1485000,1329400
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,All Properties,3,1485000,1426333
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,1 Bedroom Properties,1,1293714,1293714
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,2 Bedroom Properties,2,1491429,1527143
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,All Properties,4,1472000,1459392
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,1 Bedroom Properties,1,1293714,1293714
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,2 Bedroom Properties,2,1491429,1527143
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-06,3 Bedroom Properties,1,1649000,1649000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,All Properties,2,1355000,1355000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,1 Bedroom Properties,1,1225000,1225000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,2 Bedroom Properties,1,1486429,1486429
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,All Properties,2,1459000,1425667
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,1 Bedroom Properties,1,1225000,1225000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-13,2 Bedroom Properties,1,1486429,1486429
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-20,All Properties,1,1485000,1485000
1404,Downtown,San Francisco,http://www.trulia.com/real_estate/Downtown-San_Francisco/1404/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-08-20,2 Bedroom Properties,1,1485000,1485000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,All Properties,3,899000,1614333
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,1 Bedroom Properties,3,809500,809167
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,All Properties,4,817000,1394500
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,1 Bedroom Properties,3,809500,809167
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-04,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,All Properties,3,899000,1614333
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,All Properties,3,899000,1614333
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-11,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,All Properties,4,853167,1367233
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,1 Bedroom Properties,3,799000,792055
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,3 Bedroom Properties,2,2363000,2363000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,All Properties,5,799000,1288200
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,1 Bedroom Properties,3,799000,792055
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,1 Bedroom Properties,2,824000,824000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,3 Bedroom Properties,2,2363000,2363000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-18,4 Bedroom Properties,1,3195000,3195000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,All Properties,5,949000,1347308
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,1 Bedroom Properties,3,799000,794143
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,3 Bedroom Properties,2,2047000,2047000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,All Properties,5,899000,1333678
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,1 Bedroom Properties,3,799000,794143
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-06-25,3 Bedroom Properties,2,2047000,2047000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-02,All Properties,5,820429,1297357
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-02,1 Bedroom Properties,3,799000,803684
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-02,1 Bedroom Properties,4,799000,823750
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-02,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-02,3 Bedroom Properties,1,2995000,2995000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,All Properties,5,839000,1122910
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,1 Bedroom Properties,4,799000,823750
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,1 Bedroom Properties,4,799000,826500
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,3 Bedroom Properties,1,2995000,2995000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,4 Bedroom Properties,1,2995000,2995000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,All Properties,6,849000,1256500
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,1 Bedroom Properties,4,799000,823750
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,1 Bedroom Properties,4,799000,826500
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,3 Bedroom Properties,1,2995000,2995000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-09,4 Bedroom Properties,1,2995000,2995000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,All Properties,2,1049000,1049000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,1 Bedroom Properties,2,856000,865429
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,All Properties,3,898917,941833
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,1 Bedroom Properties,2,856000,865429
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-16,2 Bedroom Properties,1,1249000,1249000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,All Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,1,739000,739000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,3 Bedroom Properties,1,2695000,2695000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,All Properties,3,1199000,1544333
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,1 Bedroom Properties,1,739000,739000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-23,3 Bedroom Properties,1,2695000,2695000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,All Properties,2,1026500,1112833
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,1,739000,739000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,3 Bedroom Properties,1,2695000,2695000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,All Properties,3,1199000,1544333
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,1 Bedroom Properties,1,739000,739000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,2 Bedroom Properties,1,1199000,1199000
1405,Duboce Triangle,San Francisco,http://www.trulia.com/real_estate/Duboce_Triangle-San_Francisco/1405/,http://www.trulia.com/home_prices/California/San_Francisco-heat_map/,2016-07-30,3 Bedroom Properties,1,2695000,2695000
